Enlapse	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine1	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine2	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3	CellLine3
15.0	55.2275	58.77084	56.89475	27.43343	38.52502	56.06072	27.66792	28.3998	52.80984	56.62687	38.54762	49.66061	54.6235	40.44837	45.5806	52.75678	54.53549	59.96872	59.06485	56.58764	58.14643	58.09964	57.88052	59.521	54.92757	53.30967	55.91759	30.16121	40.67143	56.91305	29.34722	30.16238	55.96409	55.36091	42.09431	54.05395	53.47486	40.75769	45.1973	54.47036	55.33218	57.4427	55.20997	53.2808	57.52803	59.08427	60.37498	57.7694	59.29507	60.78952	66.02045	32.15542	50.05598	58.64063	33.64955	38.48515	56.82934	58.95066	46.17694	57.52129	59.29134	45.03722	51.74792	57.65054	59.69115	63.97876	65.89061	63.46768	65.17395	65.2184	65.95903	66.23878	54.70286	54.03238	55.75864	33.02955	46.47407	52.55489	30.95744	36.6331	51.40498	53.60028	39.45617	51.22736	50.95611	40.95534	45.48943	48.3186	52.60561	55.8265	62.27264	57.56791	55.96505	60.30238	58.46442	60.43457	54.72131	55.31382	59.57725	35.41381	40.87381	57.08604	32.81047	32.11569	55.09367	54.40012	41.39467	52.06471	53.99081	41.43523	46.79114	52.00106	53.85677	57.70727	61.21967	55.00113	59.64094	60.50445	59.84595	59.54275	50.86444	50.44605	55.13968	33.22916	38.6417	50.25727	32.14812	33.61634	52.00261	50.3121	39.13494	49.04048	51.86095	36.8748	44.0676	48.15455	51.63893	57.28072	51.91997	46.50961	54.85011	52.91056	54.23963	57.67717
18.0	57.45931	61.97839	59.79053	26.64466	37.22758	58.42787	27.45819	26.9643	54.30579	59.17503	37.87664	50.61644	57.05511	40.16673	45.52175	55.59592	57.12579	62.44347	61.25504	58.10093	60.58233	60.90205	60.36484	62.02306	57.35603	55.37782	58.71048	29.0786	39.38641	58.89493	29.02025	29.41151	57.76446	57.45207	41.66029	54.57606	56.56582	40.55804	45.43978	56.95184	58.04689	61.00481	57.63407	54.20635	60.45415	61.74974	63.02865	60.61491	62.74403	63.80073	69.68826	31.94223	50.28989	61.84486	32.54326	37.43893	60.06896	62.94623	47.14484	59.4371	62.65611	44.55471	53.5022	61.50877	63.24956	67.8799	69.33261	66.54736	68.56303	68.88591	69.95368	70.21162	56.51051	56.20052	58.89949	32.70508	46.032	54.61624	30.51385	35.37174	53.14617	55.85677	40.04797	52.65739	53.57761	41.32117	47.0733	50.38567	55.25992	58.94855	65.73739	60.66619	59.10271	62.98035	61.65666	63.74342	55.69436	56.9503	61.88368	33.70323	39.0105	58.40173	31.90919	30.60606	55.12165	55.87139	40.94145	52.86505	55.47725	40.965	47.68632	53.89774	55.38189	59.26247	62.66518	54.40709	62.04256	62.9038	62.32524	61.27348	52.94691	52.42337	57.13344	32.58562	38.29624	51.50636	31.47337	31.96224	51.08893	51.71448	38.86875	49.76716	53.10038	36.35667	45.10722	49.94051	53.10008	58.97352	52.70386	45.81966	56.43018	54.59336	56.30711	58.92014
21.0	59.78786	64.38445	63.06119	26.06377	36.6445	60.82947	27.32365	26.84084	56.62774	61.66262	37.50403	51.27157	59.917	40.03733	46.90268	58.84434	60.02821	65.97935	63.87415	59.79414	63.70007	64.64504	63.43483	65.57169	59.72979	57.95867	62.08034	28.63048	37.57373	61.15295	29.06875	29.69475	59.41415	60.04119	42.07403	55.3986	59.4222	40.91526	46.39198	60.30886	61.05836	64.01657	59.9552	55.72054	63.53988	65.13248	65.8015	63.3078	65.60133	66.58935	73.03437	31.86988	50.86421	64.52286	32.88042	37.64423	62.04749	66.67819	47.12002	61.31414	65.94339	45.75387	55.0836	65.66161	66.55566	71.77609	73.51384	69.85446	71.84708	72.0606	72.80778	73.87174	56.55017	58.37395	62.49841	32.56268	45.66101	56.13424	30.47115	35.30131	54.17128	58.03001	40.07898	54.08245	55.92478	42.16647	48.72519	53.86537	58.16917	62.19422	67.91092	63.70545	61.77051	65.39122	64.32618	66.89805	56.89972	58.48709	63.1599	33.53632	38.26659	59.37928	32.74144	29.86246	56.19325	57.62967	40.91734	53.94965	57.2244	41.02007	48.17844	56.33581	57.44931	61.32304	64.68121	55.18961	63.80837	64.93665	65.0168	63.24343	54.11913	53.89589	58.77632	33.06686	36.66402	52.62506	32.36948	31.28893	52.37704	52.62147	38.95375	50.03554	54.4258	36.14954	45.7289	52.54117	54.40141	61.14836	53.95778	46.49718	58.64791	56.4854	58.17887	60.66169
24.0	62.01759	66.84923	65.67005	25.40824	34.64381	61.94675	27.14292	26.33118	56.96758	64.1411	36.84485	50.96585	62.01613	39.60236	46.29319	61.44457	61.75047	68.0809	67.05447	61.73891	66.33427	66.949	66.32166	68.325	61.73388	59.31627	64.05055	28.75554	35.64391	62.67925	28.5733	28.69577	60.35793	62.1824	41.29119	54.87664	61.31651	40.01051	46.70946	62.96262	62.81912	66.21848	62.51801	57.13746	65.98196	67.48964	68.81562	66.36082	68.02255	69.16837	76.17807	31.11731	51.07351	66.32632	32.90741	37.61075	62.59222	68.65741	47.38928	62.2816	67.84798	45.70695	56.44757	69.77489	69.09663	74.68743	76.42783	72.74471	75.64893	74.93007	75.64578	76.50629	58.21236	59.69658	64.87897	31.60561	45.30648	57.6275	29.97363	34.27504	54.976	59.05967	39.52989	54.93188	57.56617	42.10086	50.1043	56.47703	59.10714	64.16792	70.27345	65.77448	64.37875	67.37787	67.09996	68.92172	58.5369	59.02662	64.43156	32.80156	36.33981	59.93227	32.20013	29.12756	55.87807	58.11469	40.01403	53.01709	58.50153	40.42358	48.3118	58.79701	58.4182	63.22999	65.9337	56.27781	65.34698	66.55716	66.83032	64.88873	55.62008	54.46111	60.33734	32.70223	35.0811	52.52106	31.04509	30.62121	51.50058	54.15751	38.38924	49.50605	55.02226	35.52225	46.27077	54.1217	55.71634	62.84882	54.98554	45.88329	60.27117	58.08702	59.84212	61.72769
27.0	64.56912	69.00131	68.29262	24.96771	33.13966	63.41518	26.87193	25.78071	57.42097	66.22192	36.59132	50.45562	64.37629	39.30946	46.01694	63.93076	63.79655	70.6669	69.40111	64.30606	69.12164	70.5009	69.37563	71.23639	64.07399	60.91228	66.87806	27.90648	33.84579	63.68093	27.76068	28.31966	61.23874	64.23267	40.19913	53.76376	62.96136	39.49719	46.43531	65.05721	64.68074	68.87542	64.6655	59.17639	69.10252	70.57674	71.73579	69.64798	70.83583	71.32185	79.49287	31.05826	50.15509	67.79617	32.61723	36.49293	63.43629	71.00938	47.69487	63.72244	69.85851	46.52306	57.92814	73.32997	71.45366	77.48743	79.64914	76.07184	78.9035	77.89775	79.67369	79.81166	59.62426	60.7076	67.51543	31.77779	44.51541	58.76714	29.5534	33.05515	55.30477	60.10932	39.96318	55.81442	58.4138	42.222	51.31531	59.22486	59.96178	66.33009	72.57233	67.72897	66.88766	70.22096	69.87854	71.23785	60.19691	60.0505	66.22771	32.09074	35.23772	60.7305	31.0083	28.76411	55.58343	59.71143	40.21056	52.07623	60.15422	40.41037	48.66652	61.17513	59.34221	65.14801	68.32307	57.63944	67.48685	68.57808	69.09052	66.75629	57.42452	55.34207	61.99052	31.47314	34.57371	53.23071	31.33676	30.34441	52.29211	54.93982	38.24869	48.53807	56.29348	35.66051	46.5439	56.49469	56.87669	64.99123	56.29325	46.51241	62.27904	59.86581	61.75546	63.1869
30.0	67.06508	71.02829	71.12286	24.482	31.98464	65.30287	26.18439	25.68973	58.5611	68.86077	35.87493	49.25162	66.68508	38.82253	45.81544	65.79359	66.21036	73.67133	71.77107	66.55276	72.38565	73.36362	72.21424	74.31195	66.35486	62.83847	69.16312	27.05166	32.76633	66.53197	26.87419	28.0393	62.49283	66.5205	39.69336	51.98597	64.91593	39.14807	46.28787	66.48097	66.70438	71.82025	66.95707	60.53594	71.80338	73.83543	74.67139	72.50105	73.54594	73.50773	82.80245	30.66266	49.79995	69.68771	31.97622	35.78708	64.015	73.04739	47.89805	64.72668	71.9236	46.49979	58.94865	75.43446	73.7352	81.01202	82.66525	79.66957	82.85298	81.35017	83.04307	83.35271	60.5787	62.29583	69.73332	31.20991	44.17954	59.38348	29.85887	32.72874	56.30029	61.71183	39.98016	56.27937	58.85267	42.10792	52.01612	61.06774	60.54834	68.98191	75.77525	70.01095	69.34347	73.05077	72.80003	72.88577	62.12094	60.96284	68.73636	31.76933	33.79828	61.40545	31.14264	28.20234	55.65464	61.19037	40.25225	51.19736	61.3331	39.93354	49.26949	63.9071	61.05902	67.02598	70.06712	58.6397	70.13712	71.12172	71.37358	69.07238	59.30466	56.25734	64.14792	30.94624	33.45459	53.91127	31.67495	30.41374	51.81956	55.53232	38.07352	47.56987	56.71897	35.26296	46.77081	58.74918	57.90534	67.09647	58.04046	47.67683	64.12277	61.33692	63.34769	65.12231
33.0	69.18352	72.96282	74.14751	24.10081	31.13127	67.41402	25.67751	25.41197	59.02444	71.09518	35.15103	48.50172	68.87805	38.31679	45.69913	67.49139	69.03029	76.47044	74.51721	68.89513	75.38023	76.51437	75.57158	77.25761	68.72006	65.69033	72.35437	26.42412	32.09454	69.07036	26.51876	27.49583	63.79379	68.81136	39.11913	50.03931	67.14351	39.3319	46.95884	68.12479	69.17944	74.59259	69.46745	61.93525	74.94732	76.78599	77.77382	75.11613	76.32232	76.7282	86.24959	30.16092	49.84608	72.6423	32.32025	35.2952	65.81186	75.49918	47.81947	65.71224	74.88455	46.00247	59.76026	77.39292	76.38596	84.56213	85.80637	83.13795	86.06206	84.72054	86.79114	86.73604	61.68674	63.78407	72.82771	30.65822	44.23859	60.97381	29.72376	31.80496	57.02942	63.31635	40.25817	56.66812	60.12631	41.92759	53.48765	62.29083	61.81815	71.94414	77.74202	73.0217	72.41217	75.90127	75.40714	76.73981	62.9021	62.73906	71.02315	31.39025	32.81506	63.01704	30.34665	28.15253	55.73406	62.79049	39.46298	49.1954	62.51622	39.83279	49.26921	65.8743	62.81611	69.32626	73.07668	59.53234	72.76457	73.54868	73.95573	71.95429	61.73991	57.68402	66.45317	30.1753	32.99252	54.90279	30.83554	30.03997	52.27387	56.9473	37.95598	46.98505	58.13633	35.04099	46.95547	60.4012	59.64478	69.30712	59.31794	48.76654	66.75308	63.74749	66.07135	67.44885
36.0	71.59902	75.27673	76.69508	23.77879	30.70982	69.6751	25.36385	24.96036	60.2471	73.11433	34.52953	47.18051	70.91238	37.55991	45.57944	68.47709	71.23906	79.41399	76.25978	70.40932	77.85269	79.48442	78.53614	79.90499	71.18867	67.9062	75.09035	25.51245	31.31603	71.25322	25.62149	26.63053	65.48254	71.40794	38.14267	48.39711	69.73042	38.51048	47.03548	69.32359	72.05903	77.35188	71.80743	63.03579	77.97617	79.55649	80.35657	77.835	78.5901	79.75952	89.12482	30.41263	50.3092	75.53795	31.76646	34.24045	68.7673	78.33253	47.55305	66.04477	77.72451	46.18817	60.374	78.91653	79.15622	87.66132	88.88287	86.53729	89.05008	87.37593	90.01649	90.22806	63.52435	65.34222	75.31361	30.46205	45.10238	62.88197	29.43918	31.90796	58.70158	65.19052	39.74793	56.80527	61.55602	42.10062	53.12123	63.05759	63.48692	74.83727	80.32475	75.82228	75.75125	79.22549	78.06093	79.10529	63.88248	64.17791	73.17042	31.08518	32.31733	65.11563	30.87309	27.77485	56.8554	64.46947	39.16771	48.39997	64.22688	39.22141	49.53461	67.55952	63.9408	72.14732	75.16727	61.07673	74.88336	76.24969	76.466	74.24409	63.94697	59.12531	68.47989	29.79224	31.72865	56.66898	31.82518	29.96887	52.5319	58.69392	37.24888	45.33805	60.04478	34.92305	47.41905	61.56543	61.06133	71.66569	60.83698	49.27846	68.55395	66.1143	68.20959	69.18091
39.0	73.76796	77.56233	79.19957	23.47221	29.90656	71.41541	24.90936	24.37151	61.7485	74.71899	33.99385	46.41568	73.35165	36.91019	45.29642	69.7281	73.70373	82.20976	79.25229	71.97588	80.33155	82.23028	80.6604	82.89305	73.49834	70.74765	77.63246	25.44009	30.82296	73.9239	25.65115	26.21494	67.01021	73.18045	37.62759	46.78476	72.60716	37.23194	46.94582	70.35588	74.66385	79.48711	74.12202	64.59673	80.91685	81.87157	82.87955	80.3255	81.56291	82.68916	91.34888	29.85074	50.8503	78.38432	31.58941	33.6391	71.75183	80.88562	47.57539	66.54881	80.83548	45.9105	60.55011	80.99575	81.7681	90.00818	91.06612	89.29417	91.38501	90.05113	92.32182	92.84522	65.83482	67.56975	78.51349	30.22229	44.84279	65.01924	29.58748	30.8868	61.03958	67.16619	39.40345	57.87212	64.04649	41.59814	53.93071	63.4674	66.03015	77.99948	83.34674	78.929	78.69835	82.16176	81.03858	81.61456	65.86589	65.90266	75.58313	30.79787	31.68576	66.96644	30.67717	27.99496	57.98025	65.81313	38.89753	47.51553	65.71289	39.52815	49.62567	68.28152	66.1049	74.53394	77.75179	62.38255	77.61696	78.59006	78.43686	76.76526	65.81409	60.88367	70.90912	30.08624	31.66599	58.55949	31.17882	29.82541	53.79084	60.51724	37.5892	45.03771	61.6053	34.87822	47.66877	62.391	62.82481	73.60025	62.42558	50.32874	70.62875	68.79835	70.29223	71.21571
42.0	75.71468	79.78677	81.93481	23.17816	29.49488	72.58247	24.71257	23.99111	63.12922	76.36383	33.30093	45.7951	75.34361	36.21708	45.13548	71.20984	76.07176	84.64557	81.73161	73.87804	82.50533	84.94182	82.84488	85.21333	75.2023	72.9055	79.43743	25.4597	30.28001	75.73021	25.45549	25.71939	68.39728	75.18793	36.82922	45.49722	75.10204	37.64742	46.16541	71.88055	76.67325	81.81673	76.5143	65.7561	83.32033	84.37557	85.47913	82.85869	83.71907	84.35623	92.88893	29.73377	51.38346	80.41103	31.84954	32.93212	74.21063	83.23361	47.35868	66.99777	83.40836	45.23816	60.76168	83.29488	83.43495	92.18221	92.66445	91.45786	93.90184	91.91908	94.08829	94.34409	68.41769	70.28749	80.85085	30.01297	45.69508	67.8295	29.50635	30.22967	63.0852	68.88403	40.25195	57.96305	66.49086	41.2162	53.42087	64.41484	68.12309	80.26566	84.67382	81.32262	80.93166	83.84225	83.00162	83.91316	67.60622	67.34479	77.43602	30.59318	30.76197	68.37494	30.24321	27.38117	59.41734	67.69038	38.16967	46.42222	68.1983	38.87224	50.0373	68.73012	67.95728	77.07071	79.33214	63.91173	79.52257	81.22325	80.44563	78.80032	67.76356	62.12952	72.35838	30.03844	30.50381	59.9191	32.19547	29.66151	54.74903	62.04014	36.58163	44.12646	63.52075	34.33821	47.8661	62.88568	64.38946	75.99712	63.57304	51.29194	72.99483	70.94519	72.35528	73.0974
45.0	77.89209	82.0731	84.00078	22.76078	28.98655	74.24947	24.49184	23.7604	64.11308	78.3235	32.29431	44.7261	77.14741	35.17622	44.57719	73.33024	77.99535	87.04802	84.3218	75.25584	84.84064	87.36295	85.29339	87.10514	77.45726	74.60677	81.68173	25.12289	29.73367	77.06285	25.35887	24.81137	70.05307	77.71095	36.04684	44.26704	76.74759	36.23483	46.18347	73.5298	78.51874	83.68169	78.55432	67.31934	85.48757	86.49213	87.86057	84.95816	86.0632	86.94221	94.54369	30.30552	52.43177	82.68581	31.37383	32.67561	76.68299	85.00323	47.12403	67.07613	85.33319	45.35115	60.68411	85.12517	85.69313	93.65353	94.73454	93.38911	95.45437	93.70175	95.31494	95.93439	70.74219	73.15938	82.84398	30.10211	45.41642	69.82751	29.60811	29.78625	64.92212	70.68224	39.25837	58.22694	68.60955	40.79026	53.08968	65.89151	70.39064	82.11852	86.53477	83.35216	83.21069	85.37046	84.92601	85.58801	68.26149	68.75317	79.73608	30.81298	29.94689	69.7988	30.68952	26.76438	60.08108	68.47873	37.60654	45.81473	69.23262	38.71277	49.66444	68.92947	69.24477	79.00797	81.06602	65.57787	81.72981	82.85172	82.75513	80.43817	69.55705	63.15066	74.25108	29.92387	30.22209	61.22945	30.40615	29.26363	54.76835	62.73134	36.71369	43.1847	65.19738	34.54429	47.95478	63.71227	65.41272	77.80572	65.72121	52.53708	74.90361	72.68333	74.20988	74.99814
48.0	80.20096	83.90942	85.93297	22.87271	28.35842	76.63309	24.17321	23.17586	65.28708	80.5051	31.73045	44.14261	79.41119	34.51816	44.24001	75.44469	79.88639	89.23992	86.7282	76.92729	87.42299	89.5799	88.0927	89.31298	79.47678	76.41949	84.28447	24.98691	29.23471	79.0706	24.7916	24.65495	71.54138	80.2675	35.39972	43.14751	78.47076	36.19972	45.57758	75.48346	80.82559	85.68326	81.22871	68.88871	88.13844	88.90262	90.34497	87.42841	87.91699	88.50188	96.03476	30.6493	53.63038	84.71613	31.88713	32.50174	78.58527	87.10171	46.50558	68.04114	87.01296	45.97588	60.61588	87.55873	87.40631	95.31905	96.00154	95.20129	96.9838	95.61145	96.67153	97.4297	72.6862	75.11355	84.54115	30.33592	46.28909	71.74875	29.84518	29.70923	67.05397	73.2628	39.5694	59.5889	71.21363	40.45596	53.76357	68.24422	73.11052	84.31381	88.2699	85.66966	85.45167	87.85638	87.39723	87.8195	70.01522	71.17206	82.0728	31.05296	29.84013	70.96819	30.66432	26.11708	60.67751	70.31763	37.54551	44.99374	70.63866	38.37688	49.88018	70.21944	70.8665	81.59771	83.56914	67.46787	83.74886	84.94912	84.37961	82.80649	71.68555	64.84326	76.19913	29.40303	29.90058	62.71774	33.07221	28.83043	55.90288	64.19629	36.38724	42.78526	66.9071	33.5999	48.21212	65.71751	67.63145	79.83118	67.24154	53.9282	77.03938	75.06161	76.23547	77.49179
51.0	81.70779	85.88793	88.13994	22.73586	27.82257	78.89163	24.05061	22.53573	66.30638	82.46211	30.93599	43.38746	81.3508	33.83253	43.46236	77.21347	81.8154	91.21695	88.75869	78.52146	89.41563	91.41032	90.14856	91.47852	81.41459	78.34896	86.16533	24.20417	28.57068	81.09222	24.77708	24.00747	72.92917	81.98627	35.00137	41.81791	79.47172	35.45084	44.50187	77.8772	82.73866	87.97023	83.40048	70.18079	90.43885	90.83061	92.08525	89.53458	89.84901	90.28305	97.17961	29.99123	54.12331	86.82472	32.03883	31.90575	80.63658	88.59428	45.78318	68.63684	88.25493	45.53622	60.25552	89.63547	88.91293	96.6051	97.14847	96.82278	97.9615	96.70297	97.63211	98.39502	74.20698	76.76039	85.73335	30.1028	46.4328	73.24007	29.3568	29.45387	68.36894	74.78954	39.09759	59.80849	72.94933	40.17916	53.15456	70.42233	74.33897	85.82205	89.35594	87.6956	87.14212	89.49788	88.74792	89.14988	71.57777	72.47336	83.99835	30.53642	29.19125	72.25258	31.3563	26.12883	61.36369	71.42188	37.04852	44.33131	72.26716	37.6424	49.37123	71.34502	72.64974	83.70684	85.36363	69.08755	85.71201	86.95267	86.44975	85.23505	73.73586	66.17842	78.42166	29.35921	29.14059	64.08399	31.41343	28.18894	56.69498	65.49796	36.12637	41.82175	67.79785	34.0742	48.10162	66.5183	69.65701	82.07613	69.1443	54.78633	78.92546	77.20465	77.79301	78.91041
54.0	83.75357	87.75121	89.99932	22.28255	27.10297	81.1684	24.25038	22.08609	67.54022	84.11718	30.25422	42.81759	83.11772	33.17328	42.78191	79.09253	83.88648	92.70427	90.59522	80.15266	91.51108	93.06479	92.42371	93.42853	83.67554	80.63796	88.02439	24.60626	28.13447	83.46841	25.20669	23.77048	74.50227	83.61534	33.94027	40.86803	82.0005	34.93063	43.68356	79.93526	84.99327	89.38428	85.63458	71.91975	92.40305	92.97649	94.08391	91.55109	92.02673	92.01013	98.05756	30.14572	55.18764	88.57765	32.07259	32.421	82.47974	90.23613	45.67393	69.95316	89.87363	43.90409	59.82825	91.11987	90.27779	97.66821	98.02322	97.72462	98.699	97.84117	98.37685	99.08945	76.18304	78.33566	87.54968	29.97023	47.41253	74.33353	29.77246	29.46911	69.99272	76.48046	39.11788	60.55665	74.81393	39.85242	53.25713	73.47486	75.87195	87.83475	91.53343	89.6469	89.65831	90.96594	90.52641	90.51163	73.2023	74.10765	85.84247	30.70359	29.09825	73.62944	31.63102	26.29276	62.1928	73.12911	37.20985	44.12698	73.04337	37.87519	49.36965	73.67461	73.81698	85.80643	87.9117	71.37467	87.56728	88.69694	88.39837	87.65936	75.94139	67.02975	80.30853	29.45133	28.56915	65.52108	33.24936	28.56532	57.77959	67.30305	35.85242	41.55328	69.85525	33.83498	48.12064	68.19337	71.50055	84.09778	71.3185	55.53059	81.62244	79.42923	80.33282	80.86017
57.0	85.17721	89.13785	91.47865	22.00319	26.80068	82.89341	23.92298	21.73631	68.34647	85.71664	29.62171	42.34485	84.61932	32.41109	41.94711	81.04353	85.54602	94.06498	92.82552	81.64569	93.05229	94.79581	93.73009	94.94306	84.96576	82.65475	89.9472	24.3816	27.4052	85.26756	24.76653	23.20621	76.39613	84.97759	33.12191	39.88414	83.79721	34.22707	42.8346	81.57712	86.48889	91.00772	87.5912	73.29522	93.99114	94.1958	95.44712	93.20536	92.97804	93.30887	98.70422	30.10027	55.30469	90.40802	31.8887	32.54062	84.123	92.08534	44.48295	70.24461	91.53821	44.1689	59.22079	92.37027	91.51483	98.44302	98.69326	98.55305	99.21069	98.51859	98.92424	99.425	77.65168	78.88373	89.36227	30.16624	47.22201	75.61243	29.92016	29.08618	71.65192	77.78094	37.86802	61.0958	76.28381	39.01755	52.97702	75.74864	77.57852	89.70023	92.86214	91.44542	90.83894	92.48425	91.9875	91.79283	74.21668	75.3886	87.31627	29.98611	28.60864	74.83589	30.53094	25.30613	62.30353	74.04546	36.34184	43.4731	74.29691	37.32218	48.92415	74.97094	75.19124	87.19943	89.50758	72.5596	89.01105	90.31389	89.84653	89.23312	77.90137	68.37836	81.82033	28.7174	28.19274	66.84004	32.31573	27.49318	58.37489	68.52487	35.2132	40.96095	71.53947	32.44659	47.70948	70.67302	72.67528	85.75754	73.5135	56.77781	83.17255	81.33889	82.56004	82.91534
60.0	87.00994	90.48317	92.83653	21.7224	26.62513	84.43477	23.81259	21.66575	70.52441	87.33372	28.93639	41.69781	86.46709	31.63044	41.39671	82.19351	87.26244	95.37794	94.33829	82.95551	94.18324	95.93748	95.13802	95.96472	86.55492	84.39812	91.38088	23.50866	26.88778	86.84459	24.2585	22.82713	77.73232	86.72786	32.55234	38.91534	85.75766	32.80915	41.99759	82.72427	88.01048	92.43217	89.5927	74.5939	95.43273	95.33657	96.63411	94.57748	94.40023	94.39865	99.3915	30.14345	56.49871	91.52411	31.98301	31.50037	86.10162	93.15756	44.12657	70.71536	92.79062	43.1572	59.42842	93.17195	92.8026	98.92744	99.16498	99.03178	99.47226	98.92839	99.34975	99.671	79.0198	80.30478	90.84247	29.65087	47.6356	77.2664	29.39801	28.86382	72.8847	79.11691	37.1067	61.43666	77.54389	38.95123	52.41088	77.68635	78.66515	91.62012	93.89649	92.80859	92.12466	94.00178	93.2213	93.13056	75.21798	76.83638	88.92072	29.79066	28.09101	76.00539	31.00451	25.33858	62.9576	75.023	36.17147	43.01081	75.42629	36.48686	48.43792	76.59164	76.25642	88.34597	91.48528	74.67747	89.87498	91.68677	91.06146	90.90154	79.81258	69.24241	83.75291	29.05184	27.97712	67.39822	31.75294	27.23751	58.95092	69.63298	34.43377	40.51632	73.0995	32.50067	46.9352	71.76636	73.0552	87.39473	75.27432	57.66872	84.92	83.28086	84.25229	84.85452
63.0	88.09872	91.68112	94.09949	21.65345	26.19344	86.00713	23.76157	21.33511	72.29668	88.55847	28.30978	40.98702	87.66389	30.955	40.78748	83.53575	88.49359	96.32733	95.68003	84.38712	95.29468	96.96752	96.31128	97.07489	87.59795	85.40686	92.73174	23.26834	26.56809	87.82858	24.22547	22.53967	79.67795	87.77711	31.84491	38.1993	87.048	32.6532	41.53278	84.01564	89.30392	93.7146	91.46735	76.22511	96.39476	96.24048	97.40021	95.86495	95.21294	95.6438	99.65244	29.40324	57.14246	92.73157	31.8539	31.48115	87.88687	94.02866	43.25115	71.67278	93.86411	42.81775	58.40046	93.77824	93.98415	99.24907	99.56423	99.49948	99.76832	99.27355	99.59212	99.78212	80.38463	81.95766	92.15601	29.8042	48.29269	79.08921	29.11592	28.8701	74.89696	80.58434	37.54033	61.97592	79.04929	38.47492	52.45473	78.91986	79.76746	92.81854	94.90239	94.09995	93.37061	94.9274	94.40195	94.17642	76.16859	78.22432	90.73541	29.91628	27.27958	76.23171	30.69386	25.22577	63.53052	75.55654	35.42842	42.62934	75.77006	36.24284	48.59883	77.62373	76.68307	89.74229	92.63818	76.82825	91.21586	93.20301	92.67627	92.55946	81.69884	70.50259	85.07186	29.98063	27.75808	68.44587	31.95397	27.25059	59.79447	70.5132	33.80915	40.11333	74.36161	33.03122	47.01574	73.17162	74.20925	88.77396	77.12584	58.98953	86.18678	84.84911	86.04865	86.91649
66.0	89.69307	92.4949	95.12389	21.47642	25.88576	87.7735	23.92757	20.8997	73.81297	89.38148	27.51408	40.41211	88.39574	30.40377	39.88319	84.13947	89.88395	97.01076	96.82662	85.8148	96.40552	97.88681	97.3205	98.15991	88.66438	87.16295	94.04926	23.95084	26.19597	88.69772	24.39381	22.098	81.47427	89.05738	30.90914	37.06313	87.929	32.0847	40.048	84.43864	90.21879	94.78617	92.91519	78.1262	97.00321	97.07648	97.97049	96.79681	95.98811	96.54432	99.79712	30.24946	57.92056	93.47025	31.88231	31.02773	88.85349	94.77089	42.41824	72.12265	94.75958	41.97047	57.67571	94.71715	94.87595	99.56288	99.72499	99.73444	99.82101	99.55707	99.78463	99.85057	81.15791	82.6842	93.21251	29.82423	48.76626	80.29379	29.14981	28.92853	76.30104	81.74859	37.27447	61.9823	80.32703	37.95366	51.85467	79.84145	81.13701	93.66664	95.58817	95.47337	94.47451	95.5845	95.43164	95.23003	77.61981	77.95026	91.98621	28.97354	26.94198	76.77721	30.66499	24.53457	63.67133	75.6951	34.48907	41.85043	76.09752	35.57692	47.84186	78.46683	77.36244	90.71935	93.87727	79.39396	92.33002	94.27228	94.03989	93.78428	82.9619	71.08995	86.21098	29.49256	27.47258	68.67296	31.62111	26.46686	60.1363	70.80386	33.49269	39.8392	75.02087	31.61034	46.45634	74.38492	75.1687	90.19763	79.18114	60.87826	87.56625	86.52454	87.33222	88.74702
