Enlapse	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7	MCF7
10.0	21.38346	23.99485	25.14258	21.93901	22.44106	23.00526	22.37086	19.67798	24.87961	24.87141	22.69886	21.95085	22.38492	23.83442	24.31523	11.16799	20.41779	22.76658	10.47766	12.70898	22.56812	20.93285	12.07194	11.9289	11.29054	10.60361	11.29503	11.80535	10.89198	20.08578	20.12724	19.8886	19.27992	16.4937	19.08411	16.45124	24.95969	22.9132	25.26397	23.27218	20.48648	26.39783	23.0844	13.95917	12.68325	10.60261	10.0602	10.55108	10.69227	9.534968	12.41198	14.09105	12.99855	11.3441	12.88862	13.63003	11.21733	23.71899	23.771	23.57218	25.27731	21.64635	22.61651	23.26898	21.2989	22.25367	21.56901	23.18453	22.42861	22.50031	21.31458	13.19999	12.04747	12.34475	11.90354	12.29786	12.0807	12.07858	23.15645	16.44903	18.5036	19.91786	19.28875	18.67026	20.0384	21.36876	22.75349	20.33456	22.88406	22.71727	22.02915	21.01115	11.84757	10.67691	10.58104	10.37844	9.380989	10.84036	11.27845	13.18339	15.27842	12.11082	14.46052	12.97958	13.4959	12.92245	25.1381	23.11274	20.74253	22.46003	21.1072	22.12258	21.26986	22.61843	21.54332	21.53184	21.67261	22.74952	20.41573	22.86028	25.60533	18.88188	23.75582	21.92711	21.44475	20.63906	22.39744	20.05548	22.68463	24.98929	26.07518	23.48379	25.76978	25.15024	21.18063	24.63183
12.0	23.11563	25.90201	27.24928	24.08879	24.15075	24.88616	24.73621	21.48382	26.93736	27.14523	24.99262	23.04055	24.63694	25.75755	25.87692	11.00775	21.84487	24.77121	10.36791	12.83702	24.76429	22.60181	11.81835	11.55232	11.18397	10.57169	11.28129	11.73719	10.79386	21.70799	21.06647	20.76507	20.25055	17.25819	20.37187	17.15223	27.19157	24.67478	27.78152	25.61351	20.89494	28.82385	24.83233	13.60456	12.73932	10.30848	9.997456	10.34799	10.45951	9.120806	12.43719	14.87689	12.9983	11.44222	12.96638	13.30068	11.16883	26.16345	25.75592	25.76327	27.85799	22.87348	25.15834	25.58256	22.66729	24.26865	23.32344	25.55436	23.38308	23.86048	22.82828	13.02178	11.81307	12.42653	11.97513	11.9769	12.07708	11.73184	24.57058	17.09354	19.28511	20.89013	19.96053	19.16901	20.58874	22.28625	23.60923	21.33442	24.38605	23.68842	22.65952	21.86594	11.50577	10.59122	10.33625	10.01946	9.156958	10.69323	10.78503	13.52345	15.51593	12.18533	14.73918	13.25775	13.64388	13.0249	27.03093	23.73039	21.82159	23.56737	22.23909	22.78508	21.93364	24.2135	22.70679	22.44309	23.22032	24.22715	21.42488	24.35629	26.85577	20.50775	25.40435	23.24508	23.04192	22.10331	24.29857	21.51567	24.23092	26.02407	26.6897	25.37097	28.23943	26.8379	22.06363	26.05942
14.0	25.19784	27.8291	29.6537	25.94922	26.23423	26.71965	26.50487	23.49272	29.90091	29.59509	27.53529	24.11947	26.64176	28.68454	27.80223	11.14003	23.3425	27.09452	10.33635	13.27765	27.0626	24.56184	12.27726	11.72603	11.58241	10.97204	11.34898	11.67697	11.03531	22.65439	22.57531	22.09505	21.26062	17.97437	21.42401	18.45446	29.13511	27.06196	30.37407	28.49357	22.04795	31.17732	26.80674	13.58132	12.41606	10.61197	10.33005	10.58482	10.57605	9.471927	12.91043	14.95497	13.74414	11.95674	13.24388	13.69673	11.39914	27.92987	27.9069	27.66884	29.7934	23.61899	27.27051	26.93996	24.50512	26.31175	25.92086	27.97648	25.59215	25.89439	24.6712	13.28777	12.23979	12.74875	12.10986	12.31855	12.21051	11.96148	25.2839	17.42055	20.12858	21.16705	20.75045	20.04979	21.48812	24.01039	24.48022	22.02684	25.04279	25.2451	23.40871	22.8228	11.6522	10.61688	10.45648	10.17689	9.209172	10.71504	10.83421	13.85068	15.63226	12.70176	14.97834	13.67663	14.13716	13.27753	28.83534	24.3631	22.84551	24.74574	22.92913	23.7672	23.02841	26.28761	23.91258	23.23617	25.5125	25.7519	22.35717	25.31319	28.91515	22.24489	26.42264	24.55839	25.23901	24.46552	26.28923	23.45302	26.44116	26.86266	27.84719	26.85764	30.12421	28.82188	22.97139	29.69157
16.0	26.57327	30.02173	31.52243	28.4092	27.49719	29.20677	28.79646	25.34637	32.34634	31.43219	29.54165	24.56827	29.27559	31.04159	29.85047	11.40474	24.60173	28.85266	10.57098	14.10083	28.8691	26.45532	12.66158	11.86353	11.43252	11.16451	11.71263	11.82969	11.35179	24.01182	23.92635	23.55651	22.6089	18.01474	23.07784	19.49099	31.57395	28.7613	31.5441	30.89207	22.48301	33.29164	28.58133	13.5602	12.13858	10.93695	10.39312	10.60089	10.84684	9.464186	13.73065	15.69995	14.08076	12.3851	13.80158	14.05167	12.12451	30.49259	29.87699	29.59048	31.56885	24.00719	28.95444	27.95588	26.10705	27.88649	27.40236	29.20899	26.71427	28.1176	26.35355	13.53334	12.22345	12.56461	12.19582	12.52187	12.39981	11.86787	26.23952	18.10639	20.70966	22.42111	21.00126	20.49017	22.11666	25.24655	24.73498	22.1643	26.22121	25.77121	24.06538	23.16598	11.98471	10.67344	10.54196	10.32066	9.432892	10.96406	11.26437	14.17363	16.25832	13.03243	15.58957	14.26912	14.69431	13.79802	29.83802	24.34358	22.9347	25.04092	23.83522	23.94198	22.95537	28.04895	24.87159	23.9812	26.71001	27.02429	23.7422	25.86485	30.8912	23.96698	28.01642	25.43924	27.39972	26.36842	28.15489	25.1307	28.1783	27.98182	28.17693	27.88353	31.73938	30.6484	23.72001	29.98858
18.0	28.77412	32.28015	34.4929	30.23351	29.50129	31.35372	31.1732	27.22597	34.51793	34.4318	31.46484	25.28418	30.89979	32.16187	32.10368	11.76079	25.71705	31.13073	10.9234	14.74189	30.51214	28.22992	13.28459	12.42307	11.98182	11.79046	11.96811	12.43554	11.7248	25.04133	24.39781	24.60672	23.79967	18.45381	24.40107	20.12851	33.04589	30.44997	34.96262	32.35298	22.56325	35.26613	29.78237	14.44517	12.38129	11.35989	10.99641	11.05689	11.36046	10.17484	14.89562	16.79904	14.92877	13.34753	14.36373	15.18788	12.62135	31.51173	31.22987	31.41064	33.25483	23.84662	31.08652	28.1349	27.6486	29.97688	29.80888	31.17221	27.83939	29.8154	28.39868	13.9651	12.32214	12.36951	12.73326	12.88361	12.63448	12.35511	26.83015	18.48077	20.72151	22.48993	21.99397	21.32906	22.06736	25.76048	25.02169	22.26667	26.82936	27.09501	24.33534	23.54366	12.32319	10.81359	10.67255	10.65555	9.837925	11.11148	11.51064	14.945	16.87808	13.47602	16.29864	15.06701	15.48228	14.33116	30.09191	24.21312	23.26852	25.22934	24.04965	24.3347	23.41341	30.28926	24.99448	23.96384	28.06427	28.45835	24.59456	26.4456	32.83622	25.56045	29.65806	26.63413	28.89004	28.07204	29.8259	26.51168	29.75611	28.00859	28.64735	28.45598	32.73036	30.92628	24.04973	32.37228
20.0	30.45094	34.8367	36.78039	31.63011	30.91683	33.21247	32.91114	28.96873	36.30404	35.7662	33.13424	25.20985	33.19429	34.06268	33.75776	12.24683	27.04615	32.96926	11.13064	15.45785	32.34634	30.00178	13.57319	12.71583	12.54685	12.10982	12.12493	12.86473	11.89765	25.41819	25.24	25.35975	24.71583	18.91796	24.66117	20.23528	34.84591	32.26781	36.89782	34.60785	22.55006	37.02645	31.06863	14.68957	13.09816	11.61702	11.36726	11.35081	11.61626	10.3617	15.6204	17.52772	15.65016	14.14586	14.77422	16.22867	13.49839	32.84545	32.6316	32.54282	34.70756	23.66206	32.57967	28.39034	29.35792	32.00023	30.40153	32.91833	29.05677	31.8089	30.01327	14.14242	12.63712	12.65393	12.68818	12.97546	12.70502	12.50142	27.38468	18.27874	20.46926	22.49844	22.18648	21.27219	22.07988	27.52591	24.29889	21.66919	27.51917	27.40861	23.90795	23.65372	12.62085	11.18681	10.84948	11.27103	10.13853	11.26768	11.7041	15.56093	16.88474	13.74967	16.76524	15.43029	15.83946	14.77484	31.89936	23.83958	22.22704	25.68449	24.37308	24.13896	23.4551	31.73952	25.0827	24.28417	28.98323	29.36535	24.94109	26.95453	35.02843	27.20812	30.80221	27.74243	30.91189	30.10976	31.89957	27.6419	31.5321	28.26453	28.36029	30.4135	33.99667	31.94374	23.91079	33.78381
22.0	32.48114	37.29288	39.26564	33.82596	32.56572	34.94218	34.77702	30.86161	38.30841	38.42941	34.87737	26.02634	34.90028	36.25166	35.60257	12.48711	27.86619	34.90639	11.37023	16.38796	33.72602	31.71458	13.97894	13.29226	13.01223	12.4524	12.25541	13.34975	12.45041	27.34676	26.20204	27.22287	25.63402	18.88587	25.69881	21.11903	37.48062	33.77569	39.3225	36.24674	22.72195	38.94328	32.12807	15.23074	13.5096	12.22333	12.0594	11.51891	12.14511	10.85627	16.18594	18.02416	16.4496	14.859	15.37536	17.51503	14.16529	34.14605	35.21081	34.16189	36.28582	23.61502	34.43115	28.95623	31.47589	34.25493	32.68494	34.80075	30.56071	33.81475	31.7133	14.53589	12.71551	12.6007	12.95982	13.17949	12.80644	12.8842	27.48962	18.35527	20.42062	22.93222	22.68415	21.74625	21.97656	28.65155	24.99762	21.68478	28.16534	27.74463	24.37155	23.85899	13.08401	11.75304	11.30246	11.52053	10.53905	11.69647	12.1177	16.37896	17.39261	13.96785	17.6617	15.71937	16.24651	14.89389	31.94481	23.58792	22.14335	25.55037	24.71325	24.71312	23.13338	33.20137	25.55748	24.37971	29.77446	30.81212	25.78063	27.5267	36.68858	28.76007	31.90044	28.16886	32.46599	31.74741	33.34766	28.92031	33.14472	28.71152	28.57819	31.22731	35.1009	32.88115	23.96382	35.37838
24.0	33.73398	39.5526	41.35966	36.1908	33.60797	36.79276	36.60635	32.37846	41.127	40.20508	36.64503	26.69011	37.5415	37.3128	37.51665	12.78261	29.20848	37.04478	11.73174	17.03958	35.56752	33.45245	14.40189	13.40035	13.43275	12.63972	12.28469	13.47411	12.66245	28.26993	27.04156	26.99436	25.96528	18.88522	26.84734	21.29778	38.73549	36.44339	41.35937	38.08049	22.73023	41.37267	33.67941	14.9309	13.34534	12.58805	12.46395	11.62317	12.53056	10.87277	17.30029	19.34151	16.96818	15.32866	15.74858	18.47752	14.6533	35.61426	36.54731	35.65995	37.71787	24.03318	35.84084	29.88638	32.73756	35.98564	34.66859	37.70668	32.08223	34.84706	33.80195	14.62444	12.59293	12.67168	12.87878	13.42128	12.69192	12.80349	28.30487	18.3612	20.42791	23.17	22.0692	21.50394	22.10435	29.55132	24.58052	21.59819	28.42906	28.54108	24.84934	23.49696	13.31073	11.67163	11.45973	11.81595	10.64926	12.05734	12.25377	16.99854	17.76795	13.99275	17.64733	16.24412	16.80238	15.1372	32.03395	23.18581	21.47991	25.69882	24.60306	24.28012	22.83809	34.95694	25.51249	24.34179	30.18812	32.24036	26.18493	27.83146	38.40316	30.53722	32.14366	29.37057	34.04677	33.60669	34.56847	30.09718	34.28793	29.21897	28.42261	32.24985	36.44392	33.10632	24.34967	37.83704
26.0	36.26935	41.61195	44.04362	38.20223	35.89454	39.22297	38.71448	33.73534	43.62582	42.77249	39.79004	27.00579	39.18573	40.02256	39.85897	12.80688	29.74567	39.0315	12.10084	17.69505	37.17672	35.18793	14.96621	14.03377	13.85059	13.16578	12.04528	13.90077	12.85256	29.42448	28.01752	28.36868	26.82674	18.62534	27.67343	20.99486	41.78007	38.49792	43.40762	40.10322	23.49109	42.60928	35.68322	15.43587	13.95522	12.71898	12.80865	11.94773	12.97811	11.29351	17.78789	19.69396	17.78944	16.12278	15.34263	19.49405	15.34945	37.37797	37.83801	37.27957	39.73299	24.21216	38.59916	30.50881	35.35304	37.6437	36.28628	38.98815	32.56286	37.14833	35.80451	15.08641	12.8336	12.64915	13.24005	13.66593	12.85737	12.89985	28.38804	18.32609	20.04865	22.71494	22.75881	21.60716	22.31183	31.3086	24.88036	21.92424	29.47853	29.49696	25.15276	24.03144	13.88593	12.22324	11.53621	12.26894	10.85584	12.16547	12.58372	17.10252	18.21825	14.12078	18.03222	16.57928	17.07614	15.29641	32.89943	23.3455	21.12742	26.23223	24.9775	24.58106	22.88435	36.89098	26.49474	25.04738	32.48281	33.61244	27.35981	28.97425	40.69657	32.42524	34.07183	30.06997	35.67314	35.66257	36.54645	31.32039	35.87418	29.25251	28.84244	33.54364	37.59661	34.08825	24.19616	39.33776
28.0	38.02143	43.92691	47.00885	40.59644	37.31054	42.18917	40.05378	35.95312	45.95066	45.21579	42.10801	27.35293	42.01957	40.99733	41.59356	13.19116	30.92499	41.32492	12.38728	18.17835	39.07803	37.00695	15.00821	14.23508	13.81903	13.39174	12.51495	14.14466	13.00199	30.16529	28.86257	29.05217	26.91412	18.55772	27.89735	21.12379	43.61691	40.43964	44.7873	42.83047	22.97504	45.77822	37.66124	15.23551	14.13145	12.7898	13.09751	12.24962	13.26857	11.55939	18.25381	21.4048	18.11552	16.69568	15.69814	20.54755	15.46645	39.37861	40.74939	39.22836	40.9304	24.07378	40.87897	32.03941	37.24403	39.84518	38.18668	41.41396	33.30279	40.33589	36.7477	14.91464	12.70054	12.25797	13.08706	13.62751	12.84192	12.94635	28.45909	17.92044	19.88905	23.35589	22.63065	21.74231	22.14807	32.10929	25.05955	21.61986	30.28899	29.72693	25.70961	23.7899	14.03293	12.26071	11.73953	12.41157	11.15162	12.20193	12.43004	17.41291	18.17437	14.00376	18.55526	16.83054	17.43216	15.3782	33.49164	23.43124	20.71696	26.01322	24.94356	24.2255	22.21537	38.69987	27.03786	25.50501	33.57349	34.91132	28.23395	29.16299	42.33642	33.7719	35.01427	31.70206	37.20749	37.43195	38.85398	31.97332	37.77203	29.57588	29.15212	35.79974	39.38468	34.58202	25.22445	41.38264
30.0	40.68544	45.7737	49.5403	42.14318	38.85204	44.40621	42.76801	38.15232	47.8639	48.61597	44.02476	27.75246	44.2009	43.61716	43.73178	13.48974	31.62205	43.17781	12.76412	18.88527	41.12805	39.1535	15.36269	14.65489	14.12823	13.58003	12.4249	14.62417	13.27372	31.55178	30.18626	29.60587	27.91628	18.93322	28.68632	21.42802	46.3386	43.22154	47.18839	44.16466	23.85559	48.07064	38.54517	15.33564	14.41805	13.37272	13.49905	12.26631	13.76376	11.43971	19.06001	21.52497	19.01169	16.97664	15.81084	20.94594	15.94634	40.84525	42.65572	41.46432	42.95825	24.12914	42.7436	32.4207	38.86491	42.12427	39.98011	43.08848	35.16982	42.43472	39.62634	15.53223	13.08284	12.62613	13.41293	13.95754	13.07544	13.16928	28.86515	18.15805	19.57547	22.85093	22.89549	21.54989	22.0619	34.04732	24.90352	21.68539	31.93008	30.70016	26.45941	24.27435	14.32221	12.10281	11.92404	12.65484	11.27391	12.6526	12.87467	17.69095	18.4159	14.20332	18.57116	16.90602	17.34472	15.59954	33.93097	23.17758	20.87579	25.9583	25.01198	24.75146	22.45098	41.19129	27.88486	26.24724	35.66585	36.90491	29.29835	30.31054	44.88025	35.59739	36.69939	32.99669	39.639	39.58986	40.98956	33.7348	40.14758	30.36123	29.12786	37.48558	41.05219	35.3455	25.44289	43.73573
32.0	42.92326	48.86152	51.49672	45.36625	40.0984	47.00064	44.4434	40.38847	51.23779	50.62945	46.794	28.12699	46.23539	44.8685	45.987	13.95249	32.31034	45.51056	12.77622	18.97767	43.01357	41.23547	15.71771	14.72973	14.69662	13.82413	12.21966	14.86379	13.62546	32.46068	30.9239	30.85337	28.3097	18.41856	28.9199	21.66713	48.94231	45.93335	50.12163	48.23608	23.89265	50.73819	40.31705	15.92313	14.75685	13.60572	13.35629	12.32247	13.9475	11.59052	19.39507	21.43557	19.29917	17.27412	15.9222	21.54446	16.12593	42.77471	45.36152	44.01493	45.04762	24.19351	43.90638	33.90655	41.17715	43.98107	42.59715	45.22581	35.66053	43.88941	40.93679	15.52485	13.05321	12.78948	13.70873	13.78778	13.15128	13.39732	28.93291	17.51169	19.75112	23.241	23.21113	21.87946	21.9916	35.31017	24.58647	21.53838	32.1743	31.18581	26.71593	24.21487	14.20271	12.3585	11.91386	13.0365	11.50807	12.65363	13.01625	17.90025	18.42828	14.62665	18.85727	17.07928	17.64263	15.71583	35.29962	22.96952	20.83027	26.35044	24.63986	24.27034	22.04937	43.34506	28.20434	26.7662	36.97387	38.60113	30.07855	30.9511	46.82361	38.17357	38.13142	33.91533	41.47002	41.88842	43.07539	36.07622	42.59378	30.72698	29.21649	39.09778	42.33789	36.7459	25.76825	45.985
34.0	44.20895	51.32962	54.4834	48.13283	41.17924	49.63879	46.373	42.5142	53.71252	53.53575	49.46736	28.98724	48.79959	46.0345	48.40319	13.90349	33.38849	47.78669	13.07075	19.71237	44.67282	43.23193	15.94042	15.18918	14.90283	14.1776	12.36499	15.27489	13.75374	33.20665	30.80597	32.02188	29.4311	19.02578	30.73451	21.98581	51.27385	47.95022	51.94132	50.35714	24.29597	52.51864	42.0613	15.81535	14.64951	13.86501	13.64913	12.71339	14.34131	11.86318	19.90269	22.19404	19.47084	17.62061	15.96165	22.38726	16.36996	45.23666	46.10432	45.97073	48.07408	24.16569	46.3121	34.91013	43.12926	46.518	45.28384	47.27472	36.77462	46.65928	43.01112	15.51487	13.13965	12.66162	13.65711	14.24884	13.31253	13.43739	29.5255	17.73869	19.56722	22.88597	22.98812	21.6902	21.33274	36.87743	25.01461	21.88955	33.20851	31.79284	27.14736	24.74515	14.64075	12.62934	11.99257	13.10562	11.66672	12.67066	13.09225	18.00685	18.93241	14.57202	18.90028	17.32381	17.60497	15.79706	36.07142	22.92502	20.38731	26.33829	25.2207	24.72016	21.5128	45.83553	28.93968	27.06655	38.81111	40.40224	30.98164	31.1358	49.37669	39.88166	39.59085	34.93085	43.80844	43.9653	45.4232	37.78215	45.02537	31.3917	29.64234	39.90429	44.77386	38.08849	26.69711	48.94506
36.0	46.22011	54.5639	57.81047	50.52508	42.12731	53.21754	49.05273	44.57969	56.68419	56.88598	51.94602	28.31651	51.77661	47.54089	50.59143	14.13319	34.34023	50.06813	13.29013	19.62098	46.74168	45.43679	16.17253	15.57263	15.33719	14.51109	12.37991	15.33538	13.96147	33.51269	32.02279	33.23969	30.40255	18.40766	31.8639	22.3712	53.69997	50.88881	55.16073	52.05952	23.77059	55.38845	43.25253	16.23927	15.02603	13.66372	13.84076	12.6891	14.38353	12.13763	19.95747	22.21109	19.81338	17.76423	15.80316	22.49974	16.33767	47.79222	48.63336	48.40816	49.2823	23.82458	49.26913	35.90482	46.0836	49.56317	47.44884	50.0428	37.23634	49.39613	44.60902	15.77285	13.05072	12.76275	13.82146	13.93247	13.3068	13.38807	29.33099	17.7431	19.70301	23.13826	23.31218	22.056	22.01423	37.65753	24.77787	21.91123	33.84419	33.37879	27.29265	25.04385	14.76281	12.51174	12.01976	13.32327	11.94538	13.09584	13.04579	17.91253	18.48934	14.3395	19.23777	17.3411	17.80003	16.02118	36.15087	22.9094	20.0966	26.63886	25.56878	24.36382	22.05061	47.65104	29.03156	27.66192	39.9928	41.0373	31.69403	32.05937	51.56481	42.62906	40.7172	36.07642	46.42847	46.15512	47.04752	39.96685	46.6817	32.05086	29.40454	41.53671	46.05409	37.99579	26.69562	51.05947
38.0	49.02207	57.40134	60.81669	53.75479	44.0158	55.76648	50.48053	46.61242	59.88904	59.54083	54.24892	29.57054	55.7261	50.01109	53.40406	14.45514	34.91054	52.6227	13.55252	19.8476	48.86422	48.14389	16.25199	15.89984	15.5638	14.59649	12.55641	15.7961	14.50591	35.12875	32.11114	34.43656	31.20718	18.35546	33.09936	22.11614	56.72712	52.97437	57.03834	54.51052	22.86727	57.31476	44.64077	16.05832	14.70477	14.04017	14.09562	12.83365	14.97656	12.36358	20.76101	23.43217	20.21116	18.36945	15.85512	22.39613	16.32368	49.91135	51.41653	50.4063	50.67201	24.63603	51.71263	35.50254	47.73566	52.07626	49.60231	52.39702	38.37705	51.50588	46.11401	16.09973	13.15941	12.798	14.15988	14.41806	13.31968	13.46336	29.84378	17.89461	19.45941	23.04749	22.78771	22.16477	22.86986	38.97861	24.92136	21.82911	34.67082	32.98689	27.41277	24.8752	15.03514	12.76871	12.0684	13.28719	11.68805	12.99361	13.26033	17.76232	18.57419	14.29254	19.48333	17.4097	17.83445	16.1247	36.50656	22.80268	20.15719	26.77009	25.61119	24.86431	22.34538	50.24211	28.61017	27.21494	41.44817	43.13622	32.6051	32.44805	54.62044	44.4209	42.00106	37.17505	48.45924	48.7064	49.39283	41.48148	48.45477	31.85926	29.57726	42.3994	47.62252	38.86541	27.58966	52.97364
40.0	52.42207	60.91817	62.59547	56.48563	44.44846	58.55144	52.6373	48.97663	62.15773	62.51052	57.26569	28.54781	57.48636	50.99334	55.74057	14.43259	35.812	54.74263	13.43716	20.10475	50.18951	50.13787	16.84577	15.64392	15.74689	14.8228	12.74769	15.93803	14.1582	35.46125	33.31457	34.97967	31.94622	18.38772	34.1202	22.62238	59.71978	55.19179	58.87671	57.74315	24.23792	58.86953	46.32959	15.92328	15.42609	13.9952	14.23237	12.85194	15.09737	12.14464	20.59977	22.77418	20.42829	18.04805	15.56711	23.04406	16.18737	52.23501	52.24728	52.52533	52.49628	24.05202	53.27395	36.64653	49.67341	53.92305	51.56957	54.63992	39.15553	53.80685	47.97464	15.9353	13.08587	12.95496	14.12724	14.24984	12.8998	13.36496	29.38771	17.56653	19.47181	22.94251	23.41385	22.15809	22.37403	40.27879	24.97231	21.8352	34.88226	33.5966	27.59748	24.70678	14.83235	12.69301	11.66322	13.66532	12.10571	13.13629	13.16961	17.74236	18.46088	14.28432	19.46751	17.77567	18.07843	15.92699	36.26839	22.63542	19.97244	26.54557	26.35569	24.31137	22.06407	52.36143	29.58871	27.58708	42.58611	43.85931	32.22698	32.22398	56.34552	46.43499	43.25668	38.03944	50.37571	50.97493	51.77084	43.04714	49.89626	32.10928	29.65262	43.56568	47.57261	40.01387	27.70546	55.12583
42.0	54.06841	63.43798	65.45686	58.65679	45.9649	61.23647	55.24562	51.26641	64.72142	64.7822	58.76759	30.20346	59.85494	52.57642	57.92842	14.71952	36.27866	56.99011	13.77015	20.27219	52.63107	52.11674	16.63808	15.91464	15.30951	14.76887	12.30592	15.56024	14.02407	35.05878	33.82784	36.53321	32.74035	18.45805	33.82224	22.45539	61.01153	57.72784	61.95285	59.07211	23.65178	61.92653	47.72798	16.38919	15.0948	14.74658	14.57887	12.7899	15.02931	12.38711	20.74019	22.29722	20.37294	18.46025	15.81415	23.53482	16.522	51.94504	55.1393	54.20886	54.33627	24.71175	56.10548	36.8755	52.05274	55.23504	54.63892	57.11386	40.09216	56.12226	49.61643	16.01592	13.3679	13.1097	14.13452	14.25709	13.2336	13.60372	29.95787	17.79299	19.23397	23.03272	23.92695	22.04453	22.46701	41.96501	25.05306	21.51401	35.51985	34.47247	28.33746	24.67713	15.05593	12.89662	12.13388	13.5306	12.13111	13.1715	13.35318	17.99441	18.15764	14.27685	19.44286	17.60886	17.99002	16.15754	36.74606	22.33867	19.83945	27.06611	26.19641	24.93881	22.04866	53.91882	29.66847	27.18814	43.74823	45.1212	32.58878	33.20515	59.40171	49.48653	44.09549	38.45818	52.98501	52.83635	54.24512	43.41003	52.29034	32.21169	29.33124	46.11461	48.49648	41.64832	27.72683	57.95784
44.0	56.49773	66.1057	68.72011	60.60426	47.54018	63.61545	56.14771	53.30133	67.7118	67.71471	61.83757	30.61013	62.86096	55.23049	60.45456	14.61627	37.08051	58.9343	13.80671	20.31415	54.11491	54.66039	17.03407	16.17672	16.46136	15.04638	12.2716	16.18877	14.12976	35.8821	34.85467	37.03697	33.60805	18.35878	34.52916	22.6761	63.82789	58.97657	63.7182	60.38052	23.56153	63.33727	47.73899	16.43444	15.7348	14.94601	14.60603	12.69557	15.29911	12.3124	20.65635	22.01202	20.63187	18.54293	16.16862	23.12366	16.29909	54.42149	56.36556	55.72923	55.37024	24.12657	57.29261	36.72074	53.80151	57.23232	55.81354	58.72638	40.30679	57.80102	50.70129	16.07458	13.29701	12.9934	13.94205	14.27885	13.28475	13.38583	29.86433	17.4945	19.18912	22.92406	23.69063	21.79379	21.97403	42.55859	24.48118	21.65656	34.93446	33.43623	27.13416	24.61173	14.98827	13.0656	12.13616	13.71956	12.46916	13.45792	13.38942	17.83435	18.41059	14.48801	19.48913	17.61871	18.05632	15.87739	38.13681	21.97187	19.62469	26.75199	25.26049	24.25261	21.6313	55.6417	29.44165	27.82243	43.86185	46.35262	33.44668	32.59667	61.67219	51.6506	45.72483	38.70696	55.38893	56.17757	55.10553	45.84153	53.15247	31.73404	29.11457	46.36185	50.68628	41.06009	27.4729	60.59023
46.0	59.33071	69.38906	71.17691	64.35373	47.82281	67.45589	58.51289	55.76159	70.05571	70.45535	63.79627	31.23478	66.51924	56.41275	62.99557	14.94014	37.8673	61.36488	14.11594	20.74181	56.14038	56.90186	17.16699	16.11477	16.28598	15.11789	12.45967	15.98952	14.11111	36.69913	34.43009	37.72897	33.60375	18.12428	34.72606	23.2388	65.84343	62.00149	66.29994	63.02712	23.51418	66.15494	48.4901	17.32581	16.33597	14.85938	14.82069	12.82086	15.62874	12.49372	20.89307	22.51161	21.15804	19.39822	16.40119	23.04112	16.56266	55.96478	57.70602	58.57587	56.80341	23.26232	59.74186	37.16118	56.79444	61.09697	58.15168	61.66106	40.96813	61.07373	54.01377	16.05344	13.15431	13.14548	14.34459	14.56586	13.24317	13.63252	30.72315	17.54763	19.22737	23.2338	23.53752	21.97335	21.82957	43.80066	24.50399	21.32076	35.80845	33.37536	27.51699	24.7441	15.25142	13.27463	12.12034	13.78135	12.47578	13.91243	13.48845	17.77242	18.50177	14.37374	19.12557	18.01807	17.84604	16.49216	38.01695	22.24418	19.14561	26.45772	26.04612	24.24273	22.22167	57.56516	29.75768	28.09759	45.72345	47.64638	34.15254	33.07121	64.38252	53.6996	46.24324	39.81873	57.88953	58.9657	57.72966	47.29517	54.2665	32.70341	29.18484	47.47431	51.93102	43.33131	27.41213	63.21907
